Taxon_name,Status,MinAge,MaxAge,Site
Paralophiodon_isselense,extinct,44.76,44.76,22649
Lophiodon_tapirotherium,extinct,44.76,44.76,22649
Stephanorhinus_hundsheimensis,extinct,1.072,1.072,28061
Equus_ferus,extinct,0.465,0.465,24772
Stephanorhinus_hundsheimensis,extinct,0.465,0.465,24772
Alicornops_simorrensis,extinct,11.188,11.188,20050
Anisodon_grande,extinct,11.188,11.188,20050
Hippotherium_catalaunicum,extinct,11.188,11.188,20050
Brachypotherium_brachypus,extinct,14.2,14.2,20009
Lartetotherium_sansaniense,extinct,14.2,14.2,20009
Plesiaceratherium_lumiarense,extinct,14.2,14.2,20009
Anchitherium_aurelianense,extinct,14.2,14.2,20009
Propachynolophus_remyi,extinct,50.73,50.73,22713
Hyrachyus_modestus,extinct,50.73,50.73,22713
Brachypotherium_brachypus,extinct,14.2,14.2,23594
Alicornops_simorrensis,extinct,14.2,14.2,23594
Hispanotherium_grimmi,extinct,14.2,14.2,23594
Anisodon_grande,extinct,14.2,14.2,23594
Equus_ferus,extinct,0.69,0.69,28672
Stephanorhinus_hemitoechus,extinct,0.69,0.69,28672
Equus_ferus,extinct,0.69,0.69,28673
Stephanorhinus_hemitoechus,extinct,0.69,0.69,28673
Equus_ferus,extinct,0.69,0.69,28674
Stephanorhinus_hemitoechus,extinct,0.69,0.69,28674
Equus_ferus,extinct,44.0,44.0,29137
Stephanorhinus_hemitoechus,extinct,44.0,44.0,29137
Stephanorhinus_hundsheimensis,extinct,0.9,0.9,29140
Equus_altidens,extinct,0.9,0.9,29140
